school_osm_id,school_osm_type,school_name,place_osm_id,place_admin_level,place_place,place_name,lon,lat,bbox
224664381,way,СШ №42,-59246,9,,Фрунзенский район,27.420967546776666,53.91143387557596,"27.4221216,53.912350999171004,27.419500799999998,53.91043789917071"
224664381,way,СШ №42,-59195,4,city,Минск,27.420967546776666,53.91143387557596,"27.4221216,53.912350999171004,27.419500799999998,53.91043789917071"
224664381,way,СШ №42,-59065,2,,Беларусь,27.420967546776666,53.91143387557596,"27.4221216,53.912350999171004,27.419500799999998,53.91043789917071"
224877283,way,СШ № 14,-6825778,6,city,Новополоцк,28.694675229467723,55.51636139479203,"28.692605699999994,55.51556899959483,28.696810599999996,55.51743359959552"
224877283,way,СШ № 14,-59506,4,,Витебская область,28.694675229467723,55.51636139479203,"28.692605699999994,55.51556899959483,28.696810599999996,55.51743359959552"
224877283,way,СШ № 14,-59065,2,,Беларусь,28.694675229467723,55.51636139479203,"28.692605699999994,55.51556899959483,28.696810599999996,55.51743359959552"
225140986,way,Школа № 18,-6722322,8,town,Барань,30.323738240986785,54.483535197263066,"30.3252426,54.48442179928175,30.3222402,54.4828063992814"
225140986,way,Школа № 18,-70660,6,,Оршанский район,30.323738240986785,54.483535197263066,"30.3252426,54.48442179928175,30.3222402,54.4828063992814"
225140986,way,Школа № 18,-59506,4,,Витебская область,30.323738240986785,54.483535197263066,"30.3252426,54.48442179928175,30.3222402,54.4828063992814"
225140986,way,Школа № 18,-59065,2,,Беларусь,30.323738240986785,54.483535197263066,"30.3252426,54.48442179928175,30.3222402,54.4828063992814"
225150030,way,Школа № 8,-178128,8,city,Орша,30.435992038844883,54.49954364329626,"30.4350787,54.498930499285144,30.436721200000004,54.50000899928541"
225150030,way,Школа № 8,-70660,6,,Оршанский район,30.435992038844883,54.49954364329626,"30.4350787,54.498930499285144,30.436721200000004,54.50000899928541"
225150030,way,Школа № 8,-59506,4,,Витебская область,30.435992038844883,54.49954364329626,"30.4350787,54.498930499285144,30.436721200000004,54.50000899928541"
225150030,way,Школа № 8,-59065,2,,Беларусь,30.435992038844883,54.49954364329626,"30.4350787,54.498930499285144,30.436721200000004,54.50000899928541"
225386982,way,Гимназия №74,-59199,9,,Октябрьский район,27.559728937608437,53.884465302416125,"27.561483,53.88495409916686,27.5581431,53.88370679916667"
225386982,way,Гимназия №74,-59195,4,city,Минск,27.559728937608437,53.884465302416125,"27.561483,53.88495409916686,27.5581431,53.88370679916667"
225386982,way,Гимназия №74,-59065,2,,Беларусь,27.559728937608437,53.884465302416125,"27.561483,53.88495409916686,27.5581431,53.88370679916667"
225651683,way,Школа,-8144203,8,,Заводскослободский сельский Совет,30.006768826595987,53.77951829796953,"30.006237899999995,53.77925959915183,30.007298999999996,53.77978009915188"
225651683,way,Школа,-7586441,10,village,Заводская Слобода,30.006768826595987,53.77951829796953,"30.006237899999995,53.77925959915183,30.007298999999996,53.77978009915188"
225651683,way,Школа,-62147,6,,Могилёвский район,30.006768826595987,53.77951829796953,"30.006237899999995,53.77925959915183,30.007298999999996,53.77978009915188"
225651683,way,Школа,-59162,4,,Могилёвская область,30.006768826595987,53.77951829796953,"30.006237899999995,53.77925959915183,30.007298999999996,53.77978009915188"
225651683,way,Школа,-59065,2,,Беларусь,30.006768826595987,53.77951829796953,"30.006237899999995,53.77925959915183,30.007298999999996,53.77978009915188"
225829996,way,Гимназия № 1,-178128,8,city,Орша,30.409701276382872,54.48400654233617,"30.4113989,54.48529079928195,30.408005299999996,54.48272599928135"
225829996,way,Гимназия № 1,-70660,6,,Оршанский район,30.409701276382872,54.48400654233617,"30.4113989,54.48529079928195,30.408005299999996,54.48272599928135"
225829996,way,Гимназия № 1,-59506,4,,Витебская область,30.409701276382872,54.48400654233617,"30.4113989,54.48529079928195,30.408005299999996,54.48272599928135"
225829996,way,Гимназия № 1,-59065,2,,Беларусь,30.409701276382872,54.48400654233617,"30.4113989,54.48529079928195,30.408005299999996,54.48272599928135"
225991667,way,Миловидская средняя школа,-8096123,8,,Миловидский сельский Совет,25.85208180068548,52.89125810042549,"25.852599,52.891541699085295,25.851618299999995,52.89084019908528"
225991667,way,Миловидская средняя школа,-7456732,10,village,Миловиды,25.85208180068548,52.89125810042549,"25.852599,52.891541699085295,25.851618299999995,52.89084019908528"
225991667,way,Миловидская средняя школа,-71116,6,,Барановичский район,25.85208180068548,52.89125810042549,"25.852599,52.891541699085295,25.851618299999995,52.89084019908528"
225991667,way,Миловидская средняя школа,-59189,4,,Брестская область,25.85208180068548,52.89125810042549,"25.852599,52.891541699085295,25.851618299999995,52.89084019908528"
225991667,way,Миловидская средняя школа,-59065,2,,Беларусь,25.85208180068548,52.89125810042549,"25.852599,52.891541699085295,25.851618299999995,52.89084019908528"
225992933,way,,-8096123,8,,Миловидский сельский Совет,25.853358760295794,52.891993406861324,"25.853146199999998,52.89184539908531,25.85357,52.8921431990853"
225992933,way,,-7456732,10,village,Миловиды,25.853358760295794,52.891993406861324,"25.853146199999998,52.89184539908531,25.85357,52.8921431990853"
225992933,way,,-71116,6,,Барановичский район,25.853358760295794,52.891993406861324,"25.853146199999998,52.89184539908531,25.85357,52.8921431990853"
225992933,way,,-59189,4,,Брестская область,25.853358760295794,52.891993406861324,"25.853146199999998,52.89184539908531,25.85357,52.8921431990853"
225992933,way,,-59065,2,,Беларусь,25.853358760295794,52.891993406861324,"25.853146199999998,52.89184539908531,25.85357,52.8921431990853"
225996713,way,Школа № 23,-178128,8,city,Орша,30.44860357928082,54.559593278813594,"30.44732309999999,54.55887329929954,30.4499194,54.5603111992999"
225996713,way,Школа № 23,-70660,6,,Оршанский район,30.44860357928082,54.559593278813594,"30.44732309999999,54.55887329929954,30.4499194,54.5603111992999"
225996713,way,Школа № 23,-59506,4,,Витебская область,30.44860357928082,54.559593278813594,"30.44732309999999,54.55887329929954,30.4499194,54.5603111992999"
225996713,way,Школа № 23,-59065,2,,Беларусь,30.44860357928082,54.559593278813594,"30.44732309999999,54.55887329929954,30.4499194,54.5603111992999"
225998041,way,УПК,-8096123,8,,Миловидский сельский Совет,25.85133092909792,52.89153147186744,"25.851108999999997,52.8913799990853,25.8515488,52.891687399085285"
225998041,way,УПК,-7456732,10,village,Миловиды,25.85133092909792,52.89153147186744,"25.851108999999997,52.8913799990853,25.8515488,52.891687399085285"
225998041,way,УПК,-71116,6,,Барановичский район,25.85133092909792,52.89153147186744,"25.851108999999997,52.8913799990853,25.8515488,52.891687399085285"
225998041,way,УПК,-59189,4,,Брестская область,25.85133092909792,52.89153147186744,"25.851108999999997,52.8913799990853,25.8515488,52.891687399085285"
225998041,way,УПК,-59065,2,,Беларусь,25.85133092909792,52.89153147186744,"25.851108999999997,52.8913799990853,25.8515488,52.891687399085285"
226100376,way,Гимназия № 9,-6825777,6,city,Витебск,30.23329959244435,55.17409179233502,"30.231771599999995,55.173051199475246,30.235031399999997,55.1751020994759"
226100376,way,Гимназия № 9,-68617,9,,Первомайский район,30.23329959244435,55.17409179233502,"30.231771599999995,55.173051199475246,30.235031399999997,55.1751020994759"
226100376,way,Гимназия № 9,-59506,4,,Витебская область,30.23329959244435,55.17409179233502,"30.231771599999995,55.173051199475246,30.235031399999997,55.1751020994759"
226100376,way,Гимназия № 9,-59065,2,,Беларусь,30.23329959244435,55.17409179233502,"30.231771599999995,55.173051199475246,30.235031399999997,55.1751020994759"
226125841,way,Школа № 38,-6825777,6,city,Витебск,30.237561705108003,55.17524108226954,"30.236304700000005,55.1745031994757,30.239272,55.17594309947619"
226125841,way,Школа № 38,-68617,9,,Первомайский район,30.237561705108003,55.17524108226954,"30.236304700000005,55.1745031994757,30.239272,55.17594309947619"
226125841,way,Школа № 38,-59506,4,,Витебская область,30.237561705108003,55.17524108226954,"30.236304700000005,55.1745031994757,30.239272,55.17594309947619"
226125841,way,Школа № 38,-59065,2,,Беларусь,30.237561705108003,55.17524108226954,"30.236304700000005,55.1745031994757,30.239272,55.17594309947619"
226148459,way,Гимназия №14,-59209,9,,Заводской район,27.61546957500461,53.87143943504955,"27.612782299999996,53.87017269916466,27.6182927,53.87277899916502"
226148459,way,Гимназия №14,-59195,4,city,Минск,27.61546957500461,53.87143943504955,"27.612782299999996,53.87017269916466,27.6182927,53.87277899916502"
226148459,way,Гимназия №14,-59065,2,,Беларусь,27.61546957500461,53.87143943504955,"27.612782299999996,53.87017269916466,27.6182927,53.87277899916502"
226309993,way,школа пулевой стрельбы,-6825777,6,city,Витебск,30.217159105205177,55.174887695553345,"30.2167214,55.1747650994758,30.217597699999995,55.17501539947589"
226309993,way,школа пулевой стрельбы,-68617,9,,Первомайский район,30.217159105205177,55.174887695553345,"30.2167214,55.1747650994758,30.217597699999995,55.17501539947589"
226309993,way,школа пулевой стрельбы,-59506,4,,Витебская область,30.217159105205177,55.174887695553345,"30.2167214,55.1747650994758,30.217597699999995,55.17501539947589"
226309993,way,школа пулевой стрельбы,-59065,2,,Беларусь,30.217159105205177,55.174887695553345,"30.2167214,55.1747650994758,30.217597699999995,55.17501539947589"
226312089,way,Гимназия № 5,-6825777,6,city,Витебск,30.207709777075127,55.1739203387537,"30.210200999999998,55.174716799475775,30.2051526,55.17311079947525"
226312089,way,Гимназия № 5,-68617,9,,Первомайский район,30.207709777075127,55.1739203387537,"30.210200999999998,55.174716799475775,30.2051526,55.17311079947525"
226312089,way,Гимназия № 5,-59506,4,,Витебская область,30.207709777075127,55.1739203387537,"30.210200999999998,55.174716799475775,30.2051526,55.17311079947525"
226312089,way,Гимназия № 5,-59065,2,,Беларусь,30.207709777075127,55.1739203387537,"30.210200999999998,55.174716799475775,30.2051526,55.17311079947525"
226554080,way,Лицей БГУ,-59202,9,,Ленинский район,27.565797176332367,53.896712702447935,"27.566939799999997,53.89734819916874,27.5646835,53.89604549916853"
226554080,way,Лицей БГУ,-59195,4,city,Минск,27.565797176332367,53.896712702447935,"27.566939799999997,53.89734819916874,27.5646835,53.89604549916853"
226554080,way,Лицей БГУ,-59065,2,,Беларусь,27.565797176332367,53.896712702447935,"27.566939799999997,53.89734819916874,27.5646835,53.89604549916853"
226784187,way,СШ №15,-59202,9,,Ленинский район,27.601426026956933,53.85259543513396,"27.600294299999998,53.85184399916199,27.602709399999995,53.8532999991622"
226784187,way,СШ №15,-59195,4,city,Минск,27.601426026956933,53.85259543513396,"27.600294299999998,53.85184399916199,27.602709399999995,53.8532999991622"
